# Wavelength   Rlam
825.28182 21.76057
825.64968 21.74712
826.01771 21.73366
826.38590 21.72019
826.75425 21.70672
827.12277 21.69325
827.49145 21.67976
827.86029 21.66627
828.22931 21.65278
828.59848 21.63927
828.96782 21.62577
829.33732 21.61225
829.70699 21.59873
830.07683 21.58521
830.44683 21.57167
830.81699 21.55814
831.18732 21.54459
831.55781 21.53104
831.92847 21.51749
832.29929 21.50392
832.67028 21.49036
833.04144 21.47678
833.41276 21.46320
833.78424 21.44961
834.15589 21.43602
834.52771 21.42242
834.89969 21.40882
835.27184 21.39521
835.64416 21.38159
836.01664 21.36797
836.38928 21.35434
836.76209 21.34071
837.13507 21.32706
837.50822 21.31342
837.88153 21.29976
838.25501 21.28611
838.62865 21.27244
839.00246 21.25877
839.37644 21.24509
839.75058 21.23141
840.12489 21.21772
840.49937 21.20402
840.87401 21.19032
841.24882 21.17661
841.62380 21.16290
841.99895 21.14918
842.37426 21.13545
842.74974 21.12172
843.12539 21.10798
843.50120 21.09424
843.87718 21.08048
844.25333 21.06673
844.62965 21.05296
845.00614 21.03920
845.38279 21.02542
845.75961 21.01164
846.13660 20.99785
846.51376 20.98406
846.89108 20.97026
847.26858 20.95645
847.64624 20.94264
848.02407 20.92882
848.40207 20.91500
848.78023 20.90117
849.15857 20.88733
849.53707 20.87349
849.91574 20.85964
850.29459 20.84578
850.67360 20.83192
851.05278 20.81805
851.43212 20.80418
851.81164 20.79030
852.19133 20.77641
852.57118 20.76252
852.95121 20.74862
853.33140 20.73472
853.71177 20.72080
854.09230 20.70689
854.47300 20.69296
854.85388 20.67903
855.23492 20.66510
855.61613 20.65116
855.99751 20.63721
856.37907 20.62325
856.76079 20.60929
857.14268 20.59533
857.52475 20.58135
857.90698 20.56737
858.28938 20.55339
858.67196 20.53939
859.05470 20.52540
859.43762 20.51139
859.82070 20.49738
860.20396 20.48336
860.58739 20.46934
860.97098 20.45531
861.35475 20.44128
861.73869 20.42723
862.12280 20.41319
862.50709 20.39913
862.89154 20.38507
863.27617 20.37100
863.66096 20.35693
864.04593 20.34285
864.43107 20.32877
864.81638 20.31467
865.20187 20.30058
865.58752 20.28647
865.97335 20.27236
866.35935 20.25824
866.74552 20.24412
867.13186 20.22999
867.51838 20.21585
867.90507 20.20171
868.29193 20.18756
868.67896 20.17341
869.06616 20.15925
869.45354 20.14508
869.84109 20.13091
870.22881 20.11673
870.61671 20.10254
871.00478 20.08835
871.39302 20.07415
871.78144 20.05994
872.17002 20.04573
872.55878 20.03151
872.94772 20.01729
873.33683 20.00306
873.72611 19.98882
874.11556 19.97458
874.50519 19.96033
874.89499 19.94607
875.28497 19.93181
875.67512 19.91754
876.06544 19.90326
876.45594 19.88898
876.84661 19.87469
877.23746 19.86040
877.62848 19.84610
878.01967 19.83179
878.41104 19.81748
878.80258 19.80316
879.19430 19.78883
879.58619 19.77450
879.97826 19.76016
880.37050 19.74581
880.76292 19.73146
881.15551 19.71710
881.54827 19.70274
881.94122 19.68837
882.33433 19.67399
882.72762 19.65961
883.12109 19.64522
883.51473 19.63082
883.90855 19.61642
884.30255 19.60201
884.69671 19.58759
885.09106 19.57317
885.48558 19.55874
885.88028 19.54430
886.27515 19.52986
886.67020 19.51541
887.06542 19.50096
887.46082 19.48650
887.85640 19.47203
888.25215 19.45756
888.64808 19.44308
889.04419 19.42859
889.44047 19.41410
889.83693 19.39960
890.23357 19.38509
890.63038 19.37058
891.02737 19.35606
891.42453 19.34153
891.82188 19.32700
892.21940 19.31246
892.61710 19.29792
893.01497 19.28337
893.41303 19.26881
893.81126 19.25424
894.20966 19.23967
894.60825 19.22509
895.00701 19.21051
895.40595 19.19592
895.80507 19.18132
896.20437 19.16672
896.60384 19.15211
897.00349 19.13749
897.40332 19.12287
897.80333 19.10824
898.20352 19.09360
898.60388 19.07896
899.00443 19.06431
899.40515 19.04966
899.80605 19.03500
900.20713 19.02033
900.60839 19.00565
901.00983 18.99097
901.41144 18.97628
901.81324 18.96159
902.21521 18.94688
902.61736 18.93218
903.01970 18.91746
903.42221 18.90274
903.82490 18.88801
904.22777 18.87328
904.63082 18.85854
905.03405 18.84379
905.43746 18.82904
905.84105 18.81428
906.24482 18.79951
906.64877 18.78474
907.05290 18.76996
907.45721 18.75517
907.86170 18.74038
908.26637 18.72558
908.67122 18.71077
909.07625 18.69596
909.48147 18.68114
909.88686 18.66631
910.29243 18.65148
910.69818 18.63664
911.10412 18.62179
911.51024 18.60694
911.91653 18.59208
912.32301 18.57721
912.72967 18.56234
913.13651 18.54746
913.54353 18.53257
913.95073 18.51768
914.35812 18.50278
914.76568 18.48788
915.17343 18.47296
915.58136 18.45804
915.98947 18.44312
916.39777 18.42819
916.80624 18.41325
917.21490 18.39830
917.62374 18.38335
918.03276 18.36839
918.44196 18.35342
918.85135 18.33845
919.26092 18.32347
919.67067 18.30849
920.08060 18.29349
920.49072 18.27849
920.90102 18.26349
921.31150 18.24848
921.72217 18.23346
922.13302 18.21843
922.54405 18.20340
922.95526 18.18836
923.36666 18.17331
923.77824 18.15826
924.19001 18.14320
924.60196 18.12813
925.01409 18.11306
925.42641 18.09798
925.83890 18.08289
926.25159 18.06780
926.66446 18.05270
927.07751 18.03759
927.49074 18.02248
927.90416 18.00736
928.31777 17.99223
928.73156 17.97710
929.14553 17.96196
929.55969 17.94681
929.97403 17.93166
930.38855 17.91650
930.80327 17.90133
931.21816 17.88616
931.63324 17.87098
932.04851 17.85579
932.46396 17.84060
932.87960 17.82539
933.29542 17.81019
933.71143 17.79497
934.12762 17.77975
934.54400 17.76452
934.96056 17.74929
935.37731 17.73405
935.79425 17.71880
936.21137 17.70354
936.62867 17.68828
937.04617 17.67301
937.46385 17.65773
937.88171 17.64245
938.29976 17.62716
938.71800 17.61187
939.13642 17.59656
939.55504 17.58125
939.97383 17.56594
940.39282 17.55061
940.81199 17.53528
941.23134 17.51995
941.65089 17.50460
942.07062 17.48925
942.49054 17.47389
942.91065 17.45853
943.33094 17.44316
943.75142 17.42778
944.17209 17.41239
944.59294 17.39700
945.01399 17.38160
945.43522 17.36620
945.85663 17.35078
946.27824 17.33537
946.70003 17.31994
947.12202 17.30451
947.54419 17.28907
947.96655 17.27362
948.38909 17.25816
948.81183 17.24270
949.23475 17.22724
949.65786 17.21176
950.08116 17.19628
950.50465 17.18079
950.92833 17.16530
951.35220 17.14980
951.77625 17.13429
952.20050 17.11877
952.62493 17.10325
953.04956 17.08772
953.47437 17.07218
953.89937 17.05664
954.32456 17.04109
954.74994 17.02553
955.17551 17.00996
955.60127 16.99439
956.02722 16.97882
956.45336 16.96323
956.87969 16.94764
957.30621 16.93204
957.73292 16.91643
958.15982 16.90082
958.58691 16.88520
959.01419 16.86957
959.44166 16.85394
959.86932 16.83830
960.29718 16.82265
960.72522 16.80700
961.15345 16.79133
961.58188 16.77566
962.01049 16.75999
962.43930 16.74431
962.86830 16.72862
963.29749 16.71292
963.72687 16.69722
964.15644 16.68150
964.58620 16.66579
965.01616 16.65006
965.44630 16.63433
965.87664 16.61859
966.30717 16.60285
966.73789 16.58709
967.16881 16.57133
967.59991 16.55557
968.03121 16.53979
968.46270 16.52401
968.89438 16.50822
969.32626 16.49243
969.75833 16.47663
970.19059 16.46082
970.62304 16.44500
971.05568 16.42918
971.48852 16.41335
971.92155 16.39751
972.35478 16.38167
972.78820 16.36582
973.22181 16.34996
973.65561 16.33409
974.08961 16.31822
974.52380 16.30234
974.95818 16.28645
975.39276 16.27056
975.82753 16.25466
976.26250 16.23875
976.69766 16.22283
977.13301 16.20691
977.56856 16.19098
978.00430 16.17505
978.44024 16.15910
978.87637 16.14315
979.31269 16.12719
979.74921 16.11123
980.18592 16.09526
980.62283 16.07928
981.05993 16.06329
981.49723 16.04730
981.93472 16.03130
982.37241 16.01529
982.81029 15.99928
983.24837 15.98325
983.68665 15.96723
984.12511 15.95119
984.56378 15.93515
985.00264 15.91910
985.44169 15.90304
985.88094 15.88697
986.32039 15.87090
986.76003 15.85482
987.19987 15.83874
987.63991 15.82264
988.08014 15.80654
988.52056 15.79043
988.96119 15.77432
989.40201 15.75820
989.84302 15.74207
990.28424 15.72593
990.72564 15.70979
991.16725 15.69364
991.60905 15.67748
992.05105 15.66131
992.49325 15.64514
992.93564 15.62896
993.37824 15.61277
993.82102 15.59658
994.26401 15.58038
994.70719 15.56417
995.15057 15.54795
995.59415 15.53173
996.03793 15.51550
996.48190 15.49926
996.92608 15.48302
997.37045 15.46677
997.81501 15.45051
998.25978 15.43424
998.70474 15.41797
999.14991 15.40169
999.59527 15.38540
1000.04083 15.36910
1000.48659 15.35280
1000.93254 15.33653
1001.37870 15.32028
1001.82505 15.30406
1002.27161 15.28786
1002.71836 15.27170
1003.16531 15.25556
1003.61246 15.23945
1004.05981 15.22336
1004.50736 15.20731
1004.95511 15.19128
1005.40306 15.17527
1005.85121 15.15930
1006.29956 15.14335
1006.74811 15.12743
1007.19685 15.11153
1007.64580 15.09566
1008.09495 15.07982
1008.54430 15.06401
1008.99385 15.04822
1009.44360 15.03246
1009.89354 15.01672
1010.34369 15.00101
1010.79405 14.98533
1011.24460 14.96968
1011.69535 14.95405
1012.14630 14.93845
1012.59746 14.92287
1013.04881 14.90732
1013.50037 14.89180
1013.95213 14.87630
1014.40409 14.86083
1014.85625 14.84539
1015.30861 14.82997
1015.76117 14.81457
1016.21394 14.79921
1016.66690 14.78387
1017.12007 14.76855
1017.57344 14.75327
1018.02702 14.73800
1018.48079 14.72277
1018.93477 14.70756
1019.38895 14.69237
1019.84333 14.67721
1020.29792 14.66208
1020.75271 14.64697
1021.20770 14.63189
1021.66289 14.61683
1022.11829 14.60180
1022.57389 14.58680
1023.02969 14.57182
1023.48569 14.55686
1023.94190 14.54193
1024.39831 14.52703
1024.85493 14.51215
1025.31175 14.49730
1025.76877 14.48247
1026.22600 14.46767
1026.68343 14.45289
1027.14106 14.43814
1027.59890 14.42341
1028.05694 14.40871
1028.51519 14.39403
1028.97364 14.37938
1029.43229 14.36475
1029.89115 14.35015
1030.35022 14.33557
1030.80948 14.32102
1031.26896 14.30649
1031.72863 14.29199
1032.18852 14.27751
1032.64861 14.26305
1033.10890 14.24862
1033.56940 14.23422
1034.03010 14.21984
1034.49101 14.20548
1034.95212 14.19115
1035.41344 14.17685
1035.87497 14.16256
1036.33670 14.14831
1036.79864 14.13407
1037.26078 14.11986
1037.72313 14.10568
1038.18568 14.09152
1038.64844 14.07738
1039.11141 14.06327
1039.57458 14.04918
1040.03796 14.03512
1040.50155 14.02107
1040.96534 14.00706
1041.42934 13.99307
1041.89355 13.97910
1042.35796 13.96515
1042.82258 13.95123
1043.28741 13.93734
1043.75245 13.92346
1044.21769 13.90961
1044.68314 13.89579
1045.14880 13.88198
1045.61466 13.86821
1046.08073 13.85445
1046.54701 13.84072
1047.01350 13.82701
1047.48020 13.81333
1047.94710 13.79967
1048.41421 13.78603
1048.88153 13.77242
1049.34906 13.75883
1049.81680 13.74526
1050.28474 13.73171
1050.75290 13.71819
1051.22126 13.70470
1051.68983 13.69122
1052.15861 13.67777
1052.62760 13.66434
1053.09680 13.65094
1053.56621 13.63755
1054.03582 13.62419
1054.50565 13.61086
1054.97569 13.59754
1055.44593 13.58425
1055.91639 13.57099
1056.38705 13.55774
1056.85792 13.54452
1057.32901 13.53132
1057.80030 13.51814
1058.27181 13.50499
1058.74352 13.49186
1059.21544 13.47875
1059.68758 13.46566
1060.15992 13.45260
1060.63248 13.43956
1061.10525 13.42654
1061.57822 13.41354
1062.05141 13.40057
1062.52481 13.38762
1062.99842 13.37469
1063.47224 13.36178
1063.94627 13.34890
1064.42052 13.33603
1064.89497 13.32319
1065.36964 13.31038
1065.84452 13.29758
1066.31961 13.28481
1066.79491 13.27205
1067.27042 13.25932
1067.74615 13.24662
1068.22208 13.23393
1068.69823 13.22127
1069.17459 13.20862
1069.65117 13.19600
1070.12796 13.18341
1070.60495 13.17083
1071.08217 13.15827
1071.55959 13.14574
1072.03723 13.13323
1072.51508 13.12074
1072.99314 13.10827
1073.47142 13.09582
1073.94991 13.08340
1074.42861 13.07100
1074.90752 13.05861
1075.38665 13.04625
1075.86600 13.03391
1076.34555 13.02160
1076.82532 13.00930
1077.30531 12.99702
1077.78551 12.98477
1078.26592 12.97254
1078.74654 12.96033
1079.22738 12.94814
1079.70844 12.93597
1080.18971 12.92382
1080.67119 12.91169
1081.15289 12.89958
1081.63480 12.88750
1082.11693 12.87544
1082.59928 12.86339
1083.08183 12.85137
1083.56461 12.83937
1084.04759 12.82739
1084.53080 12.81543
1085.01422 12.80349
1085.49785 12.79157
1085.98170 12.77968
1086.46577 12.76780
1086.95005 12.75594
1087.43455 12.74411
1087.91926 12.73230
1088.40419 12.72050
1088.88933 12.70873
1089.37469 12.69697
1089.86027 12.68524
1090.34607 12.67353
1090.83208 12.66184
1091.31831 12.65017
1091.80475 12.63852
1092.29141 12.62689
1092.77829 12.61528
1093.26538 12.60369
1093.75270 12.59212
1094.24023 12.58057
1094.72797 12.56904
1095.21594 12.55753
1095.70412 12.54604
1096.19252 12.53457
1096.68113 12.52312
1097.16997 12.51169
1097.65902 12.50028
1098.14829 12.48890
1098.63778 12.47753
1099.12749 12.46618
1099.61741 12.45485
1100.10756 12.44354
1100.59792 12.43225
1101.08850 12.42098
1101.57930 12.40973
1102.07032 12.39850
1102.56155 12.38729
1103.05301 12.37610
1103.54468 12.36492
1104.03658 12.35377
1104.52869 12.34264
1105.02102 12.33153
1105.51358 12.32043
1106.00635 12.30936
1106.49934 12.29831
1106.99255 12.28727
1107.48598 12.27626
1107.97963 12.26526
1108.47350 12.25428
1108.96760 12.24332
1109.46191 12.23239
1109.95644 12.22147
1110.45119 12.21057
1110.94616 12.19969
1111.44136 12.18882
1111.93677 12.17798
1112.43240 12.16716
1112.92826 12.15635
1113.42434 12.14557
1113.92064 12.13480
1114.41715 12.12405
1114.91389 12.11333
1115.41086 12.10262
1115.90804 12.09193
1116.40544 12.08125
1116.90307 12.07060
1117.40092 12.05997
1117.89899 12.04935
1118.39728 12.03875
1118.89580 12.02818
1119.39453 12.01762
1119.89349 12.00708
1120.39267 11.99655
1120.89208 11.98605
1121.39171 11.97557
1121.89155 11.96510
1122.39163 11.95465
1122.89192 11.94422
1123.39244 11.93381
1123.89318 11.92342
1124.39414 11.91304
1124.89533 11.90269
1125.39674 11.89235
1125.89838 11.88203
1126.40024 11.87173
1126.90232 11.86145
1127.40462 11.85118
1127.90715 11.84094
1128.40991 11.83071
1128.91288 11.82050
1129.41609 11.81031
1129.91951 11.80013
1130.42316 11.78998
1130.92704 11.77984
1131.43114 11.76972
1131.93546 11.75962
1132.44001 11.74954
1132.94478 11.73947
1133.44978 11.72942
1133.95501 11.71939
1134.46046 11.70938
1134.96613 11.69939
1135.47203 11.68941
1135.97816 11.67945
1136.48451 11.66951
1136.99108 11.65959
1137.49789 11.64968
1138.00491 11.63979
1138.51217 11.62992
1139.01965 11.62007
1139.52736 11.61023
1140.03529 11.60042
1140.54345 11.59062
1141.05183 11.58083
1141.56045 11.57107
1142.06929 11.56132
1142.57835 11.55159
1143.08764 11.54188
1143.59716 11.53218
1144.10691 11.52250
1144.61689 11.51284
1145.12709 11.50320
1145.63752 11.49357
1146.14817 11.48396
1146.65906 11.47437
1147.17017 11.46480
1147.68151 11.45524
1148.19308 11.44570
1148.70487 11.43617
1149.21690 11.42667
1149.72915 11.41718
1150.24163 11.40771
1150.75434 11.39825
1151.26727 11.38881
1151.78044 11.37939
1152.29384 11.36999
1152.80746 11.36060
1153.32131 11.35123
1153.83539 11.34187
1154.34970 11.33254
1154.86424 11.32321
1155.37901 11.31391
1155.89401 11.30462
1156.40924 11.29535
1156.92470 11.28610
1157.44039 11.27686
1157.95630 11.26764
1158.47245 11.25844
1158.98883 11.24925
1159.50544 11.24008
1160.02227 11.23093
1160.53934 11.22179
1161.05664 11.21267
1161.57417 11.20356
1162.09193 11.19447
1162.60992 11.18540
1163.12814 11.17635
1163.64660 11.16731
1164.16528 11.15829
1164.68420 11.14928
1165.20334 11.14029
1165.72272 11.13131
1166.24233 11.12236
1166.76217 11.11342
1167.28224 11.10449
1167.80255 11.09558
1168.32308 11.08669
1168.84385 11.07781
1169.36485 11.06895
1169.88609 11.06010
1170.40755 11.05128
1170.92925 11.04246
1171.45118 11.03367
1171.97334 11.02488
1172.49574 11.01612
1173.01837 11.00737
1173.54123 10.99864
1174.06432 10.98992
1174.58765 10.98122
1175.11121 10.97253
1175.63500 10.96386
1176.15903 10.95521
1176.68329 10.94657
1177.20779 10.93795
1177.73252 10.92934
1178.25748 10.92075
1178.78268 10.91217
1179.30811 10.90361
1179.83377 10.89507
1180.35967 10.88654
1180.88580 10.87803
1181.41217 10.86953
1181.93878 10.86105
1182.46561 10.85258
1182.99269 10.84413
1183.51999 10.83569
1184.04753 10.82727
1184.57531 10.81887
1185.10332 10.81048
1185.63157 10.80210
1186.16006 10.79374
1186.68878 10.78540
1187.21773 10.77707
1187.74692 10.76876
1188.27635 10.76046
1188.80601 10.75218
1189.33591 10.74391
1189.86604 10.73566
1190.39641 10.72742
1190.92702 10.71920
1191.45787 10.71099
1191.98895 10.70280
1192.52026 10.69462
1193.05182 10.68646
1193.58361 10.67831
1194.11564 10.67018
1194.64790 10.66206
1195.18040 10.65396
1195.71314 10.64587
1196.24612 10.63780
1196.77934 10.62974
1197.31279 10.62170
1197.84648 10.61367
1198.38041 10.60566
1198.91457 10.59766
1199.44898 10.58968
1199.98362 10.58171
1200.51850 10.57375
1201.05362 10.56581
1201.58898 10.55789
1202.12457 10.54998
1202.66041 10.54208
1203.19648 10.53420
1203.73280 10.52633
1204.26935 10.51848
1204.80614 10.51064
1205.34317 10.50282
1205.88044 10.49501
1206.41795 10.48722
1206.95570 10.47944
1207.49369 10.47167
1208.03191 10.46392
1208.57038 10.45619
1209.10909 10.44846
1209.64804 10.44076
1210.18723 10.43306
1210.72666 10.42538
1211.26633 10.41772
1211.80624 10.41007
1212.34639 10.40243
1212.88678 10.39481
1213.42741 10.38720
1213.96828 10.37961
1214.50940 10.37203
1215.05075 10.36446
1215.59235 10.35691
1216.13419 10.34937
1216.67627 10.34185
1217.21859 10.33434
1217.76115 10.32685
1218.30396 10.31937
1218.84700 10.31190
1219.39029 10.30444
1219.93383 10.29701
1220.47760 10.28958
1221.02161 10.28217
1221.56587 10.27477
1222.11037 10.26739
1222.65512 10.26002
1223.20010 10.25266
1223.74533 10.24532
1224.29081 10.23799
1224.83652 10.23067
1225.38248 10.22337
1225.92868 10.21608
1226.47513 10.20881
1227.02182 10.20155
1227.56875 10.19430
1228.11593 10.18707
1228.66335 10.17985
1229.21101 10.17265
1229.75892 10.16545
1230.30707 10.15827
1230.85547 10.15111
1231.40411 10.14396
1231.95300 10.13682
1232.50213 10.12969
1233.05150 10.12258
1233.60112 10.11549
1234.15099 10.10840
1234.70110 10.10133
1235.25146 10.09427
1235.80206 10.08723
1236.35290 10.08020
1236.90400 10.07318
1237.45533 10.06617
1238.00692 10.05918
1238.55875 10.05221
1239.11082 10.04524
1239.66314 10.03829
1240.21571 10.03135
1240.76852 10.02443
1241.32158 10.01751
1241.87489 10.01061
1242.42844 10.00373
1242.98224 9.99686
1243.53629 9.99000
1244.09059 9.98315
1244.64513 9.97632
1245.19992 9.96949
1245.75495 9.96269
1246.31023 9.95589
1246.86576 9.94911
1247.42154 9.94234
1247.97757 9.93559
1248.53384 9.92884
1249.09036 9.92211
1249.64713 9.91540
1250.20415 9.90869
1250.76142 9.90200
1251.31893 9.89532
1251.87669 9.88865
1252.43471 9.88200
1252.99297 9.87536
1253.55148 9.86873
1254.11023 9.86212
1254.66924 9.85552
1255.22850 9.84893
1255.78800 9.84235
1256.34776 9.83578
1256.90776 9.82923
